"","BEGIN_DAY","BEGIN_TIME","END_DAY","END_TIME","STATE","MONTH_NAME","EVENT_TYPE","INJURIES","DEATHS","DAMAGE_PROPERTY","DAMAGE_CROPS","MAGNITUDE"
"46651",30,515,31,1800,"43","12","49","No","No","Low","Low",0
"46652",30,515,31,1800,"43","12","49","No","No","Low","Low",0
"46653",7,2200,8,1200,"18","12","22","No","No","Low","Low",0
"46654",8,0,8,1500,"18","12","22","No","No","Low","Low",0
"46655",7,2200,8,1200,"18","12","22","No","No","Low","Low",0
"46656",8,1200,9,300,"1","12","48","No","No","Low","Low",0
"46657",4,1800,5,1800,"49","12","41","No","No","Low","Low",39
"46658",4,1800,5,1800,"49","12","41","No","No","Low","Low",48
"46659",13,1500,13,2100,"49","12","49","No","No","Low","Low",0
"46660",13,1615,13,2130,"49","12","49","No","No","Low","Low",0
"46661",13,1600,13,2000,"49","12","49","No","No","Low","Low",0
"46662",13,1615,13,2130,"49","12","49","No","No","Low","Low",0
"46663",13,1630,13,2030,"49","12","49","No","No","Low","Low",0
"46664",19,2006,19,2245,"43","12","14","No","No","Low","Low",0
"46665",16,0,17,1000,"12","11","22","No","No","Low","Low",0
"46666",16,0,17,1800,"12","11","22","No","No","Low","Low",0
"46667",16,0,17,1400,"12","11","22","No","No","Low","Low",0
"46668",16,0,17,500,"12","11","22","No","No","Low","Low",0
"46669",17,1425,17,1435,"12","11","43","No","No","Low","Low",0
"46670",6,1957,6,2156,"2","11","24","No","No","Low","Low",71
"46671",19,2214,20,756,"2","11","24","No","No","Low","Low",65
"46672",26,843,26,1456,"2","11","24","No","No","Low","Low",79
"46673",16,0,30,2359,"18","11","9","No","No","Low","Low",0
"46674",22,0,30,2359,"43","11","9","No","No","Low","Low",0
"46675",22,0,30,2359,"43","11","9","No","No","Low","Low",0
"46676",4,1400,5,1800,"47","11","22","No","No","Low","Low",0
"46677",4,1400,5,1800,"47","11","22","No","No","Low","Low",0
"46678",4,1400,5,1800,"47","11","22","No","No","Low","Low",0
"46679",4,1200,5,2000,"47","11","22","No","No","Low","Low",0
"46680",4,1200,5,2000,"47","11","22","No","No","Low","Low",0
"46681",5,1320,5,1320,"14","11","42","No","No","Low","Low",61
"46682",18,1123,18,1123,"14","11","42","No","No","Low","Low",52
"46683",18,1136,18,1136,"14","11","42","No","No","Low","Low",52
"46684",18,1150,18,1150,"14","11","42","Yes","No","Low","Low",74
"46685",18,1310,18,1310,"14","11","42","No","No","Low","Low",52
"46686",1,946,1,1358,"50","11","24","No","No","Low","Low",35
"46687",1,1340,1,1445,"50","11","24","No","No","Low","Low",35
"46688",1,2100,2,900,"50","11","49","No","No","Low","Low",0
"46689",4,1235,4,1235,"50","11","24","No","No","Low","Low",50
"46690",4,1300,4,1305,"50","11","24","No","No","Low","Low",50
"46691",4,1245,4,1345,"50","11","24","No","No","Low","Low",35
"46692",4,1155,4,1435,"50","11","24","No","No","Low","Low",35
"46693",1,1235,1,1335,"50","11","24","No","No","Low","Low",35
"46694",4,1500,6,2300,"50","11","48","No","No","Low","Low",0
"46695",10,1900,11,1000,"20","11","17","No","No","Low","Low",0
"46696",10,1900,11,1000,"20","11","17","No","No","Low","Low",0
"46697",10,1900,11,1000,"20","11","17","No","No","Low","Low",0
"46698",10,1900,11,1000,"20","11","17","No","No","Low","Low",0
"46699",10,1900,11,1000,"20","11","17","No","No","Low","Low",0
"46700",10,1900,11,1000,"20","11","17","No","No","Low","Low",0
"46701",10,1900,11,1000,"20","11","17","No","No","Low","Low",0
"46702",10,1900,11,1000,"20","11","17","No","No","Low","Low",0
"46703",9,1800,9,1955,"20","11","4","No","No","Low","Low",0
"46704",17,1319,18,230,"43","11","47","Yes","No","Low","Low",0
"46705",13,1600,13,1800,"47","11","41","Yes","No","Medium","Low",30
"46706",13,1750,13,1950,"47","11","24","No","No","Medium","Low",35
"46707",5,1724,5,1733,"13","11","43","No","No","Low","Low",0
"46708",5,1737,5,1742,"13","11","42","No","No","Low","Low",61
"46709",5,1724,5,1729,"13","11","42","No","No","Low","Low",61
"46710",1,2100,2,900,"50","11","49","No","No","Low","Low",0
"46711",6,1700,7,800,"50","11","49","No","No","Low","Low",0
"46712",10,100,10,1500,"32","11","41","No","No","Low","Low",40
"46713",10,100,10,1500,"32","11","41","No","No","Low","Low",40
"46714",10,100,10,1500,"32","11","41","No","No","Low","Low",40
"46715",10,100,10,1500,"32","11","41","No","No","Low","Low",40
"46716",10,100,10,1500,"7","11","41","No","No","Low","Low",45
"46717",10,100,10,1500,"7","11","41","No","No","Low","Low",45
"46718",10,100,10,1500,"21","11","41","No","No","Low","Low",45
"46719",18,1737,18,1737,"42","11","42","No","No","Low","Low",52
"46720",18,1745,18,1745,"42","11","42","No","No","Low","Low",55
"46721",18,1747,18,1747,"42","11","42","No","No","Low","Low",56
"46722",18,1739,18,1739,"42","11","42","No","No","Low","Low",50
"46723",18,1753,18,1753,"42","11","42","No","No","Low","Low",52
"46724",7,600,7,800,"42","11","15","No","No","Low","Low",0
"46725",7,700,7,700,"42","11","21","No","No","Low","Low",0
"46726",1,0,26,2359,"32","11","4","No","No","Low","Low",0
"46727",1,0,1,1415,"50","11","24","No","No","Low","Low",63
"46728",9,650,9,651,"28","11","24","No","No","Low","Low",56
"46729",3,400,4,1500,"5","11","22","No","No","Low","Low",0
"46730",27,1315,27,1800,"4","11","47","No","No","Low","Low",0
"46731",1,0,1,1106,"29","11","15","No","No","Low","Low",0
"46732",1,0,1,1530,"29","11","15","No","No","Low","Low",0
"46733",8,1055,8,1408,"5","11","24","No","No","Low","Low",58
"46734",18,1635,18,1635,"17","11","42","No","No","Low","Low",53
"46735",18,1607,18,1607,"17","11","42","No","No","Low","Low",53
"46736",18,1805,18,1805,"17","11","42","No","No","Low","Low",53
"46737",18,1821,18,1821,"17","11","42","No","No","Low","Low",53
"46738",18,1823,18,1823,"17","11","42","No","No","Low","Low",53
"46739",6,430,6,800,"35","11","14","No","No","Low","Low",0
"46740",3,1810,3,1810,"43","11","19","No","No","Low","Low",1.25
"46741",3,1815,3,1815,"43","11","42","No","No","Low","Low",52
"46742",18,2000,19,300,"48","11","41","No","No","Low","Low",35
"46743",18,2200,19,300,"48","11","41","No","No","Low","Low",41
"46744",18,2200,19,300,"48","11","41","No","No","Low","Low",35
"46745",7,0,30,2359,"4","11","9","No","No","Low","Low",0
"46746",7,0,30,2359,"4","11","9","No","No","Low","Low",0
"46747",6,30,6,130,"35","11","14","No","No","Low","Low",0
"46748",28,0,30,2359,"18","11","9","No","No","Low","Low",0
"46749",28,0,30,2359,"18","11","9","No","No","Low","Low",0
"46750",28,0,30,2359,"18","11","9","No","No","Low","Low",0
"46751",21,0,30,2359,"4","11","9","No","No","Low","Low",0
"46752",3,1645,3,1705,"24","11","19","No","No","Low","Low",1.75
"46753",4,1400,5,1600,"12","11","22","No","No","Low","Low",0
"46754",18,600,18,1700,"13","11","41","No","Yes","Low","Low",36
"46755",18,600,18,1700,"13","11","41","No","No","Low","Low",40
"46756",18,600,18,1700,"13","11","41","No","No","Low","Low",35
"46757",18,600,18,1700,"13","11","41","No","No","Low","Low",40
"46758",9,0,30,2359,"4","11","9","No","No","Low","Low",0
"46759",9,0,30,2359,"4","11","9","No","No","Low","Low",0
"46760",20,639,20,640,"24","12","43","No","No","Low","Low",0
"46761",19,1850,19,1851,"28","12","24","No","No","Low","Low",99
"46762",20,20,20,21,"28","12","24","No","No","Low","Low",93
"46763",19,1621,19,1622,"28","12","24","No","No","Low","Low",60
"46764",19,2320,19,2321,"28","12","24","No","No","Low","Low",59
"46765",19,2136,19,2137,"28","12","24","No","No","Low","Low",58
"46766",20,140,20,141,"28","12","24","No","No","Low","Low",57
"46767",24,1635,25,1200,"37","12","22","No","No","Low","Low",0
"46768",7,219,11,931,"37","12","24","Yes","No","Low","Low",76
"46769",6,835,11,1525,"37","12","41","No","No","Low","Low",40
"46770",7,219,11,931,"47","12","24","No","No","Low","Low",76
"46771",14,5,14,1233,"47","12","24","No","No","Low","Low",67
"46772",19,735,19,1027,"37","12","24","No","No","Low","Low",62
"46773",19,1105,19,1105,"26","12","48","No","No","Low","Low",0
"46774",20,850,20,850,"26","12","48","No","No","Low","Low",0
"46775",20,1241,20,1241,"26","12","48","No","No","Low","Low",0
"46776",4,140,4,140,"26","12","48","No","No","Low","Low",0
"46777",1,0,27,2359,"43","12","9","No","No","Low","Low",0
"46778",1,0,27,2359,"43","12","9","No","No","Low","Low",0
"46779",29,1200,30,500,"47","12","22","No","No","Low","Low",0
"46780",29,500,30,2200,"47","12","22","No","No","Low","Low",0
"46781",29,500,30,2200,"47","12","22","No","No","Low","Low",0
"46782",22,1550,23,200,"26","12","48","No","No","Low","Low",0
"46783",16,1100,16,1200,"5","12","41","No","No","Low","Low",27
"46784",16,1100,16,1200,"5","12","41","No","No","Low","Low",35
"46785",16,1320,16,1335,"5","12","41","No","No","Low","Low",48
"46786",16,1233,16,1235,"5","12","41","No","No","Low","Low",41
"46787",5,600,6,843,"2","12","22","No","No","Low","Low",0
"46788",1,2018,2,1042,"11","12","21","No","No","Low","Low",0
"46789",9,1000,9,2200,"38","12","48","No","No","Low","Low",0
"46790",9,1000,9,2300,"38","12","48","No","No","Low","Low",0
"46791",6,800,6,900,"50","12","24","No","No","Low","Low",70
"46792",22,100,23,600,"26","12","48","No","No","Low","Low",0
"46793",22,100,23,600,"26","12","48","No","No","Low","Low",0
"46794",22,100,23,600,"26","12","48","No","No","Low","Low",0
"46795",22,100,23,600,"26","12","48","No","No","Low","Low",0
"46796",1,0,31,2359,"26","12","9","No","No","Low","Low",0
"46797",1,0,31,2359,"26","12","9","No","No","Low","Low",0
"46798",1,0,31,2359,"26","12","9","No","No","Low","Low",0
"46799",1,0,31,2359,"26","12","9","No","No","Low","Low",0
"46800",22,300,23,1100,"50","12","48","No","No","Low","Low",0
"46801",21,1900,23,1600,"50","12","48","No","No","Low","Low",0
"46802",22,0,23,1600,"50","12","48","No","No","Low","Low",0
"46803",28,1700,30,1200,"50","12","48","No","No","Low","Low",0
"46804",5,400,6,1600,"22","12","49","No","No","Low","Low",0
"46805",31,1300,31,2300,"33","12","49","No","No","Low","Low",0
"46806",6,800,7,800,"22","12","49","No","No","Low","Low",0
"46807",7,1600,8,400,"22","12","49","No","No","Low","Low",0
"46808",7,800,8,800,"22","12","49","No","No","Low","Low",0
"46809",30,400,31,1200,"23","12","13","No","No","Low","Low",0
"46810",30,300,31,1200,"23","12","13","No","No","Low","Low",0
"46811",29,1617,29,1617,"43","4","19","No","No","Low","Low",1
"46812",23,1900,24,400,"27","12","49","No","No","Low","Low",0
"46813",29,1536,29,1536,"43","4","19","No","No","Low","Low",1
"46814",24,1645,24,1745,"35","5","14","No","No","Low","Low",0
"46815",26,2142,26,2144,"35","5","42","No","No","Low","Low",65
"46816",25,302,25,715,"26","12","13","No","No","Low","Low",0
"46817",25,315,25,1045,"26","12","13","No","No","Low","Low",0
"46818",25,553,25,553,"26","12","13","No","No","Low","Low",0
"46819",25,700,25,1030,"26","12","13","No","No","Low","Low",0
"46820",25,845,25,1000,"26","12","13","No","No","Low","Low",0
"46821",21,1000,21,2100,"15","12","49","No","No","Low","Low",0
"46822",7,1700,7,2200,"43","12","49","No","No","Low","Low",0
"46823",8,1500,9,1524,"33","12","48","No","No","Low","Low",0
"46824",8,1500,9,1524,"33","12","49","No","No","Low","Low",0
"46825",8,1500,9,1524,"33","12","49","No","No","Low","Low",0
"46826",8,1500,9,1524,"33","12","49","No","No","Low","Low",0
"46827",31,0,31,2359,"50","12","5","No","No","Low","Low",0
"46828",4,1604,4,1604,"27","12","24","No","No","Low","Low",56
"46829",22,1430,22,1830,"24","12","14","No","No","Low","Low",0
"46830",22,1730,22,1900,"24","12","14","No","No","Low","Low",0
"46831",24,0,31,2359,"27","12","13","No","No","Low","Low",0
"46832",24,0,31,2359,"27","12","13","No","No","Low","Low",0
"46833",30,1235,30,1620,"50","12","24","No","No","Low","Low",35
"46834",30,1355,30,1455,"50","12","24","No","No","Low","Low",35
"46835",29,1145,29,1245,"50","12","24","No","No","Low","Low",35
"46836",29,855,29,1155,"50","12","24","No","No","Low","Low",35
"46837",28,20,28,130,"50","12","24","No","No","Low","Low",35
"46838",29,325,29,1430,"50","12","24","No","No","Low","Low",35
"46839",29,2055,30,1755,"50","12","24","No","No","Low","Low",35
"46840",27,205,27,1340,"50","12","24","No","No","Low","Low",35
"46841",28,1310,28,1955,"50","12","24","No","No","Low","Low",35
"46842",24,2200,25,1130,"32","12","49","No","No","Low","Low",0
"46843",24,2200,25,1130,"32","12","49","No","No","Low","Low",0
"46844",24,2200,25,1130,"45","12","22","No","No","Low","Low",0
"46845",24,2200,25,1130,"45","12","22","No","No","Low","Low",0
"46846",8,1000,9,900,"10","12","48","No","No","Low","Low",0
"46847",8,1000,9,900,"10","12","48","No","No","Low","Low",0
"46848",8,1000,9,900,"10","12","48","No","No","Low","Low",0
"46849",7,2330,8,1500,"24","12","22","No","No","Low","Low",0
"46850",8,200,8,1500,"24","12","22","No","No","Low","Low",0
"46851",7,2230,8,1330,"24","12","22","No","No","Low","Low",0
"46852",7,2230,8,1230,"24","12","22","No","No","Low","Low",0
"46853",8,630,8,1155,"24","12","22","No","No","Low","Low",0
"46854",29,600,29,2200,"15","12","48","No","No","Low","Low",0
"46855",29,600,29,2200,"15","12","48","No","No","Low","Low",0
"46856",29,600,29,2200,"15","12","48","No","No","Low","Low",0
"46857",29,600,29,2200,"15","12","48","No","No","Low","Low",0
"46858",29,600,29,2200,"15","12","48","No","No","Low","Low",0
"46859",4,900,4,1200,"41","12","3","No","No","Low","Low",0
"46860",4,900,4,1300,"41","12","3","No","No","Low","Low",0
"46861",4,900,4,1300,"41","12","3","No","No","Low","Low",0
"46862",4,900,4,1300,"41","12","3","No","No","Low","Low",0
"46863",4,1000,4,1300,"41","12","3","No","No","Low","Low",0
"46864",4,1200,4,1500,"41","12","3","No","No","Low","Low",0
"46865",11,1500,11,2000,"10","9","45","No","No","Low","Low",0
"46866",11,1200,11,1800,"10","9","45","Yes","No","Medium","Low",0
"46867",11,1600,11,2200,"10","9","45","No","No","Low","Low",0
"46868",11,1100,11,1800,"10","9","45","No","No","Low","Low",0
"46869",30,515,31,1800,"43","12","49","No","No","Low","Low",0
"46870",30,515,31,1800,"43","12","49","No","No","Low","Low",0
"46871",30,515,31,1800,"43","12","49","No","No","Low","Low",0
"46872",30,515,31,1800,"43","12","49","No","No","Low","Low",0
"46873",30,515,31,1800,"43","12","49","No","No","Low","Low",0
"46874",30,515,31,1800,"43","12","49","No","No","Low","Low",0
"46875",8,0,8,1800,"18","12","22","No","No","Low","Low",0
"46876",7,2100,8,1200,"18","12","22","No","No","Low","Low",0
"46877",8,700,8,1800,"18","12","49","No","No","Low","Low",0
"46878",8,1200,9,300,"1","12","48","No","No","Low","Low",0
"46879",8,1200,9,300,"1","12","48","No","No","Low","Low",0
"46880",8,2243,8,2243,"51","12","34","No","No","Low","Low",36
"46881",8,2221,8,2221,"51","12","34","No","No","Low","Low",37
"46882",8,2252,8,2252,"51","12","34","No","No","Low","Low",36
"46883",12,300,12,2200,"14","12","27","No","No","Low","Low",0
"46884",6,1800,7,2200,"43","12","22","No","No","Low","Low",0
"46885",7,400,7,1800,"43","12","22","No","No","Low","Low",0
"46886",6,2300,7,1000,"31","12","22","No","No","Low","Low",0
"46887",19,2020,19,2245,"43","12","14","No","No","Low","Low",0
"46888",26,928,26,1656,"2","11","24","No","No","Low","Low",79
"46889",29,554,29,900,"2","11","24","No","No","Low","Low",65
"46890",5,1415,5,1420,"13","11","19","No","No","Low","Low",0.88
"46891",5,1410,5,1415,"13","11","19","No","No","Low","Low",0.75
"46892",5,1410,5,1415,"13","11","42","No","No","Low","Low",52
"46893",21,500,21,1000,"51","11","31","No","No","Low","Low",55
"46894",18,2230,19,1030,"22","11","49","No","No","Low","Low",0
"46895",22,0,30,2359,"43","11","9","No","No","Low","Low",0
"46896",22,0,30,2359,"43","11","9","No","No","Low","Low",0
"46897",22,0,30,2359,"43","11","9","No","No","Low","Low",0
"46898",15,900,17,1800,"47","11","22","No","No","Low","Low",0
"46899",15,900,17,1800,"47","11","22","No","No","Low","Low",0
"46900",15,900,17,1800,"47","11","22","No","No","Low","Low",0
"46901",1,642,1,642,"51","11","34","No","No","Low","Low",34
"46902",19,1000,19,1200,"32","11","41","No","No","Low","Low",49
"46903",28,2051,28,2251,"43","11","24","No","No","Low","Low",37
"46904",22,210,22,225,"51","11","34","No","No","Low","Low",36
"46905",18,1646,18,1646,"14","11","42","No","No","Low","Low",52
"46906",18,1120,18,1300,"14","11","15","No","No","Low","Low",0
"46907",18,1220,18,1400,"14","11","15","No","No","Low","Low",0
"46908",18,1420,18,1600,"14","11","15","No","No","Low","Low",0
"46909",18,1115,18,1116,"14","11","43","No","No","Low","Low",0
"46910",4,1500,6,2300,"50","11","48","No","No","Low","Low",0
"46911",4,1500,6,2300,"50","11","48","No","No","Low","Low",0
"46912",4,1500,6,2300,"50","11","48","No","No","Low","Low",0
"46913",4,1500,6,2300,"50","11","48","No","No","Low","Low",0
"46914",4,1500,6,2300,"50","11","48","No","No","Low","Low",0
"46915",4,1500,6,2300,"50","11","48","No","No","Low","Low",0
"46916",4,1500,6,2300,"50","11","48","No","No","Low","Low",0
"46917",10,400,11,1500,"11","11","23","No","No","Low","Low",0
"46918",10,400,11,1500,"11","11","23","No","No","Low","Low",0
"46919",10,400,11,1500,"11","11","23","No","No","Low","Low",0
"46920",10,400,11,1500,"11","11","23","No","No","Low","Low",0
"46921",10,400,11,1500,"11","11","23","No","No","Low","Low",0
"46922",10,400,11,1500,"11","11","23","No","No","Low","Low",0
"46923",10,400,11,1500,"11","11","23","No","No","Low","Low",0
"46924",13,1739,13,1939,"47","11","24","Yes","Yes","Medium","Low",37
"46925",24,1100,24,2100,"16","11","47","No","No","Low","Medium",0
"46926",6,1700,7,800,"50","11","49","No","No","Low","Low",0
"46927",6,1700,7,800,"50","11","49","No","No","Low","Low",0
"46928",6,1700,7,800,"50","11","49","No","No","Low","Low",0
"46929",6,1700,7,800,"50","11","49","No","No","Low","Low",0
"46930",6,1700,7,800,"50","11","49","No","No","Low","Low",0
"46931",6,1700,7,800,"50","11","49","No","No","Low","Low",0
"46932",10,100,10,1500,"21","11","41","No","No","Low","Low",45
"46933",19,600,19,1800,"32","11","41","No","No","Low","Low",45
"46934",19,600,19,1800,"7","11","41","No","No","Low","Low",40
"46935",19,600,19,1800,"7","11","41","No","No","Low","Low",40
"46936",19,1109,19,1309,"21","11","41","No","No","Low","Low",43
"46937",19,1028,19,1300,"21","11","41","No","No","Low","Low",44
"46938",27,550,27,1240,"44","11","24","No","No","Low","Low",56
"46939",18,1757,18,1757,"42","11","42","No","No","Low","Low",52
"46940",18,1806,18,1806,"42","11","42","No","No","Low","Low",52
"46941",18,1818,18,1818,"42","11","29","No","No","Low","Low",0
"46942",18,1814,18,1814,"42","11","42","No","No","Low","Low",52
"46943",25,1100,25,1400,"5","11","7","No","No","Low","Low",0
"46944",7,605,7,605,"42","11","21","No","No","Low","Low",0
"46945",7,700,7,700,"42","11","21","No","No","Low","Low",0
"46946",1,0,26,2359,"32","11","4","No","No","Low","Low",0
"46947",19,11,19,15,"38","11","43","No","No","Low","Low",0
"46948",19,10,19,15,"38","11","42","No","No","Low","Low",74
"46949",26,1200,26,1201,"28","11","24","No","No","Low","Low",63
"46950",9,116,9,117,"28","11","24","No","No","Low","Low",55
"46951",26,1355,26,1356,"28","11","24","No","No","Low","Low",55
"46952",18,1526,18,1526,"17","11","42","No","No","Low","Low",52
"46953",18,1520,18,1522,"17","11","43","Yes","No","Low","Low",0
"46954",19,1900,20,800,"32","11","27","No","No","Low","Low",0
"46955",8,2337,8,2342,"37","11","24","No","No","Low","Low",50
"46956",8,1214,9,2313,"37","11","24","No","No","Low","Low",60
"46957",7,200,7,800,"37","11","17","No","No","Low","Low",0
"46958",17,830,17,1530,"31","11","24","No","No","Low","Low",53
"46959",17,930,17,1230,"31","11","24","No","No","Low","Low",37
"46960",18,2200,19,300,"48","11","41","No","No","Low","Low",35
"46961",18,2200,19,300,"48","11","41","No","No","Low","Low",35
"46962",18,2200,19,300,"48","11","41","No","No","Low","Low",35
"46963",7,0,30,2359,"4","11","9","No","No","Low","Low",0
"46964",7,0,30,2359,"4","11","9","No","No","Low","Low",0
"46965",4,1400,5,1600,"12","11","22","No","No","Low","Low",0
"46966",4,1400,5,1600,"12","11","22","No","No","Low","Low",0
"46967",4,1400,5,1600,"12","11","22","No","No","Low","Low",0
"46968",4,1400,5,1600,"12","11","22","No","No","Low","Low",0
"46969",4,1400,5,1600,"12","11","22","No","No","Low","Low",0
"46970",18,600,18,1700,"13","11","41","No","No","Low","Low",35
"46971",18,600,18,1700,"14","11","41","No","No","Low","Low",35
"46972",18,600,18,1700,"14","11","41","No","No","Low","Low",35
"46973",18,600,18,1700,"14","11","41","No","No","Low","Low",35
"46974",18,600,18,1700,"14","11","41","No","No","Low","Low",35
"46975",18,600,18,1700,"14","11","41","No","No","Low","Low",35
"46976",9,0,30,2359,"4","11","9","No","No","Low","Low",0
"46977",9,0,30,2359,"4","11","9","No","No","Low","Low",0
"46978",9,0,30,2359,"43","11","9","No","No","Low","Low",0
"46979",20,158,20,159,"28","12","24","No","No","Low","Low",55
"46980",19,2346,19,2347,"28","12","24","No","No","Low","Low",53
"46981",20,900,20,901,"28","12","24","No","No","Low","Low",54
"46982",20,645,20,646,"28","12","24","No","No","Low","Low",55
